"","USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"2752","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-15,"2010","08","15",227,29.5,24,25.4,24,1011.5,8,NA,0,8.5,24,2.1,24,4.6,NA,33.4,NA,25.9,NA,NA,"",NA,0,1,0,0,1,0,3.2,4.1,78
"2753","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-16,"2010","08","16",228,28.8,23,24.9,23,1009.2,8,NA,0,9.3,23,2.7,23,5.1,NA,32,"*",26,NA,NA,"",NA,0,1,0,0,1,0,3.1,4,77.5
"2754","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-17,"2010","08","17",229,28.2,23,25.3,23,1008.2,8,NA,0,9,23,1.9,23,4.1,NA,31.2,NA,25.9,"*",NA,"",NA,0,1,0,0,0,0,3.2,3.8,84.2
"2755","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-18,"2010","08","18",230,28.4,24,25.2,24,1009.3,8,NA,0,8.9,24,2.4,24,5.1,NA,31.4,NA,25,"*",NA,"",NA,0,1,0,0,0,0,3.2,3.9,82.1
"2756","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-19,"2010","08","19",231,28.3,24,25.3,24,1010.3,8,NA,0,8,24,2.6,24,7,NA,31,"*",26,"*",NA,"",NA,0,1,0,0,0,0,3.2,3.8,84.2
"2757","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-20,"2010","08","20",232,28.1,24,25.4,24,1009,8,NA,0,8.7,24,2.5,24,6,NA,31.6,NA,25,"*",NA,"",NA,0,1,0,0,1,0,3.2,3.8,84.2
"2758","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-21,"2010","08","21",233,28.1,24,24.7,24,1007.7,8,NA,0,9.2,24,2.7,23,6.7,NA,31.2,"*",25.2,NA,NA,"",NA,0,1,0,0,1,0,3.1,3.8,81.6
"2759","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-22,"2010","08","22",234,28.3,24,24.1,24,1007.8,8,NA,0,8.2,24,2.2,24,6.7,NA,31,"*",25.6,NA,NA,"",NA,0,1,0,0,1,0,3,3.8,78.9
"2760","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-23,"2010","08","23",235,27.6,24,25.8,24,1009.2,8,NA,0,8.5,24,2.1,23,6,NA,32,"*",24,"*",NA,"",NA,0,1,0,0,0,0,3.3,3.7,89.2
"2761","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-24,"2010","08","24",236,27.2,24,25.8,24,1009.5,8,NA,0,8.7,24,2.5,24,6.2,NA,32,"*",25,"*",NA,"",NA,0,1,0,0,0,0,3.3,3.6,91.7
"2762","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-25,"2010","08","25",237,27.4,24,26.1,24,1008.5,8,NA,0,8,24,3,23,6.2,NA,32.2,NA,25,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.6,94.4
"2763","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-26,"2010","08","26",238,26.8,24,25.5,24,1007.3,8,NA,0,8.2,24,2.5,24,7.7,NA,30.5,NA,24.7,"*",NA,"",NA,0,1,0,0,0,0,3.3,3.5,94.3
"2764","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-27,"2010","08","27",239,27.5,24,25.7,24,1007.7,8,NA,0,9.3,24,2.1,24,7,NA,31.8,NA,24.5,NA,NA,"",NA,0,1,0,0,0,0,3.3,3.7,89.2
"2765","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-28,"2010","08","28",240,29.4,24,26.2,24,1009.5,8,NA,0,9.5,24,3,24,6.2,NA,34.6,NA,25.6,NA,0,"I",NA,0,0,0,0,0,0,3.4,4.1,82.9
"2766","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-29,"2010","08","29",241,27.3,24,25.8,24,1009.8,8,NA,0,8.7,24,3.2,24,8.2,NA,32,"*",24,"*",NA,"",NA,0,1,0,0,0,0,3.3,3.6,91.7
"2767","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-30,"2010","08","30",242,28.5,24,26.9,24,1007.1,8,NA,0,9.7,24,3.6,24,8.2,NA,32,NA,25.1,NA,NA,"",NA,0,1,0,0,0,0,3.5,3.9,89.7
"2768","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-08-31,"2010","08","31",243,28,24,26.5,24,1006.8,8,NA,0,9.2,24,3.7,24,9.8,17.5,32.1,NA,25,"*",NA,"",NA,0,1,0,0,0,0,3.5,3.8,92.1
"2769","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-01,"2010","09","01",244,27.7,24,25.6,24,1008.1,8,NA,0,8.7,24,3.2,24,10.3,18.5,32.9,NA,23,"*",NA,"",NA,0,1,0,0,1,0,3.3,3.7,89.2
"2770","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-02,"2010","09","02",245,26.2,24,25.8,24,1009.4,8,NA,0,7.7,24,2.2,24,5,NA,29.7,NA,23.8,"*",NA,"",NA,0,1,0,0,0,0,3.3,3.4,97.1
"2771","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-03,"2010","09","03",246,26.1,24,25.2,24,1009.7,8,NA,0,8.5,24,2.3,24,9.3,NA,29.2,NA,23.7,NA,NA,"",NA,0,1,0,0,0,0,3.2,3.4,94.1
"2772","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-04,"2010","09","04",247,28.6,24,26.4,24,1009.8,8,NA,0,9.2,24,1.4,24,6.2,NA,31.6,NA,24.2,NA,0,"I",NA,0,0,0,0,0,0,3.4,3.9,87.2
"2773","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-05,"2010","09","05",248,29.3,24,26.8,24,1010.2,7,NA,0,8.7,24,0.8,24,3.6,NA,33.6,NA,26,NA,0,"I",NA,0,0,0,0,0,0,3.5,4.1,85.4
"2774","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-06,"2010","09","06",249,29.6,24,26.8,24,1009.3,8,NA,0,9.8,24,2.3,24,5.1,NA,33.3,"*",26.5,NA,0,"I",NA,0,0,0,0,0,0,3.5,4.1,85.4
"2775","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-07,"2010","09","07",250,28.7,24,26.6,24,1008.9,8,NA,0,7.7,24,2.5,24,5.1,NA,32.2,NA,26.8,"*",0,"I",NA,0,0,0,0,0,0,3.5,3.9,89.7
"2776","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-08,"2010","09","08",251,28.4,24,26.6,24,1009.7,8,NA,0,9.3,24,2.2,24,5.7,NA,32,NA,26,"*",0,"I",NA,0,0,0,0,0,0,3.5,3.9,89.7
"2777","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-09,"2010","09","09",252,28.9,24,27,24,1010,8,NA,0,9.2,24,1.9,24,4,NA,32,"*",26.5,NA,NA,"",NA,0,1,0,0,0,0,3.6,4,90
"2778","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-10,"2010","09","10",253,28.5,24,26.1,24,1009.7,8,NA,0,8.5,24,1.8,24,4.1,NA,33.1,NA,25.6,"*",NA,"",NA,0,1,0,0,1,0,3.4,3.9,87.2
"2779","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-11,"2010","09","11",254,28.9,24,25.9,24,1010,8,NA,0,9,24,2,24,4.1,NA,33.1,NA,25.5,NA,0,"I",NA,0,0,0,0,0,0,3.3,4,82.5
"2780","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-12,"2010","09","12",255,29.1,24,25.4,24,1009.8,8,NA,0,9.5,24,2.4,24,6,NA,33,"*",25.7,NA,0,"I",NA,0,0,0,0,0,0,3.2,4,80
"2781","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-13,"2010","09","13",256,29.2,24,25.9,24,1009,8,NA,0,10.3,24,2.2,24,4,NA,32.5,NA,26.8,NA,NA,"",NA,0,1,0,0,0,0,3.3,4.1,80.5
"2782","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-14,"2010","09","14",257,29.3,23,25.9,23,1009,8,NA,0,10,23,2,23,6.2,NA,34,NA,26,"*",NA,"",NA,0,1,0,0,0,0,3.3,4.1,80.5
"2783","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-15,"2010","09","15",258,28.8,24,26,24,1008.9,8,NA,0,9.3,24,2,24,3.6,NA,32.3,NA,25,"*",NA,"",NA,0,1,0,0,1,0,3.4,4,85
"2784","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-16,"2010","09","16",259,28.7,24,26.2,24,1008.9,8,NA,0,8.7,24,1.9,24,3.6,NA,32.8,NA,25,"*",NA,"",NA,0,1,0,0,1,0,3.4,3.9,87.2
"2785","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-17,"2010","09","17",260,28.6,24,26.4,24,1008.5,8,NA,0,9.5,24,2.3,24,6,NA,32.6,NA,24.9,"*",0,"I",NA,0,0,0,0,1,0,3.4,3.9,87.2
"2786","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-18,"2010","09","18",261,29.2,24,26.9,24,1008.1,7,NA,0,9.7,24,3.6,24,8,NA,32.2,NA,24.8,NA,0,"I",NA,0,0,0,0,0,0,3.5,4.1,85.4
"2787","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-19,"2010","09","19",262,28.9,24,26.6,24,1007.7,7,NA,0,10.5,24,2.7,24,6.7,NA,32,"*",26.6,NA,0,"I",NA,0,0,0,0,0,0,3.5,4,87.5
"2788","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-20,"2010","09","20",263,27.3,24,25.8,24,1009.6,8,NA,0,9,24,2,24,6.2,NA,32.7,NA,25,"*",NA,"",NA,0,1,0,0,0,0,3.3,3.6,91.7
"2789","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-21,"2010","09","21",264,28.3,24,25.1,24,1010.3,8,NA,0,8.9,24,2.3,24,6,NA,32.2,NA,25,NA,NA,"",NA,0,1,0,0,0,0,3.2,3.8,84.2
"2790","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-22,"2010","09","22",265,27.5,23,25.9,23,1009.8,8,NA,0,8,23,0.8,23,5.1,NA,32.3,NA,25,NA,NA,"",NA,0,1,0,0,0,0,3.3,3.7,89.2
"2791","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-23,"2010","09","23",266,28.6,24,26.3,24,1009.4,7,NA,0,8.9,24,1.2,24,4.6,NA,32.6,NA,25,NA,NA,"",NA,0,1,0,0,1,0,3.4,3.9,87.2
"2792","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-24,"2010","09","24",267,28.9,24,26.1,24,1009.3,8,NA,0,9,24,1.4,24,4.1,NA,31.7,NA,26,NA,0,"G",NA,0,1,0,0,1,0,3.4,4,85
"2793","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-25,"2010","09","25",268,28.9,23,26.2,23,1010.3,8,NA,0,8.9,23,2,23,4.1,NA,32.9,NA,25,"*",NA,"",NA,0,1,0,0,1,0,3.4,4,85
"2794","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-26,"2010","09","26",269,29.4,24,26,24,1010.6,8,NA,0,9,24,2,24,3.1,NA,33,"*",24.8,NA,NA,"",NA,0,1,0,0,0,0,3.4,4.1,82.9
"2795","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-27,"2010","09","27",270,27.9,24,26.4,24,1009.5,8,NA,0,8.4,24,2.1,24,4.1,NA,32.4,NA,25.5,NA,NA,"",NA,0,1,0,0,1,0,3.4,3.8,89.5
"2796","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-28,"2010","09","28",271,28.9,24,26.1,24,1008.7,8,NA,0,9.8,24,2.4,24,5.1,NA,32.7,NA,24.8,NA,0,"I",NA,0,0,0,0,0,0,3.4,4,85
"2797","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-29,"2010","09","29",272,29.4,23,26.4,23,1008.4,8,NA,0,9.2,23,1.7,23,5.1,10.8,33,"*",26.1,NA,NA,"",NA,0,1,0,0,0,0,3.4,4.1,82.9
"2798","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-09-30,"2010","09","30",273,27.1,24,26.1,24,1007.7,8,NA,0,7.6,24,1.4,24,4.1,NA,32,"*",25,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.6,94.4
"2799","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-01,"2010","10","01",274,25.8,24,25.6,24,1006.6,8,NA,0,7.6,24,1.4,24,3,NA,29.1,NA,24,"*",NA,"",NA,0,1,0,0,1,0,3.3,3.3,100
"2800","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-02,"2010","10","02",275,27.5,24,25.9,24,1009.1,8,NA,0,9.7,24,2.1,24,4.6,NA,30.6,NA,23.9,NA,NA,"",NA,0,1,0,0,1,0,3.3,3.7,89.2
"2801","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-03,"2010","10","03",276,28.4,24,25.9,24,1009.3,8,NA,0,9.5,24,2,24,4.6,NA,32,"*",25,"*",0,"I",NA,0,0,0,0,1,0,3.3,3.9,84.6
"2802","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-04,"2010","10","04",277,28.7,24,25.3,24,1008.7,8,NA,0,9,24,2.3,24,6,NA,32.7,NA,24.6,"*",NA,"",NA,0,1,0,0,0,0,3.2,3.9,82.1
"2803","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-05,"2010","10","05",278,29.2,24,25.9,24,1008.7,8,NA,0,10,24,2.4,24,6.2,NA,33.1,NA,24.4,NA,0,"I",NA,0,0,0,0,0,0,3.3,4.1,80.5
"2804","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-06,"2010","10","06",279,28.9,24,26.3,24,1009.8,7,NA,0,9.2,24,1.6,24,4.1,NA,33.4,NA,25.6,NA,0,"I",NA,0,0,0,0,0,0,3.4,4,85
"2805","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-07,"2010","10","07",280,30.2,24,26.3,24,1008.9,8,NA,0,9.7,24,2.6,24,5.1,NA,34,NA,25.7,NA,0,"I",NA,0,0,0,0,0,0,3.4,4.3,79.1
"2806","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-08,"2010","10","08",281,29.5,24,27,24,1008.3,8,NA,0,9.3,24,2.1,24,4.6,NA,33.1,NA,26.7,"*",0,"I",NA,0,0,0,0,1,0,3.6,4.1,87.8
"2807","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-09,"2010","10","09",282,29.1,24,26.9,24,1007.7,8,NA,0,8.7,24,2.1,24,5,NA,33.3,NA,26,"*",NA,"",NA,0,1,0,0,0,0,3.5,4,87.5
"2808","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-10,"2010","10","10",283,29.4,24,26.5,24,1008.8,8,NA,0,9,24,2.2,23,5,NA,34.1,NA,26,"*",0,"I",NA,0,0,0,0,0,0,3.5,4.1,85.4
"2809","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-11,"2010","10","11",284,29.5,23,26.2,23,1009.7,8,NA,0,10.3,23,2.4,23,5.7,NA,33.3,NA,26.3,NA,0,"I",NA,0,0,0,0,0,0,3.4,4.1,82.9
"2810","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-12,"2010","10","12",285,27.4,24,26.3,24,1009.7,21,NA,0,7.2,24,1.7,24,5,NA,29.9,NA,25.8,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.6,94.4
"2811","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-13,"2010","10","13",286,27.7,24,26.7,24,1008.7,8,NA,0,7.7,24,0.7,24,3.1,NA,30.1,NA,25.3,NA,NA,"",NA,0,1,0,0,0,0,3.5,3.7,94.6
"2812","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-14,"2010","10","14",287,28.3,24,26.4,24,1008.5,8,NA,0,8.2,24,0.9,24,2.6,NA,31.2,NA,25.8,NA,NA,"",NA,0,1,0,0,0,0,3.4,3.8,89.5
"2813","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-15,"2010","10","15",288,27.9,24,26.2,24,1009.3,8,NA,0,8.7,24,0.9,24,3.1,NA,31.7,NA,25,"*",NA,"",NA,0,1,0,0,1,0,3.4,3.8,89.5
"2814","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-16,"2010","10","16",289,27.1,24,26.1,24,1008.5,8,NA,0,8.5,24,0.7,24,4.6,NA,32,"*",24,"*",NA,"",NA,0,1,0,0,1,0,3.4,3.6,94.4
"2815","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-17,"2010","10","17",290,28.6,24,26.7,24,1006,7,NA,0,8.9,24,1.7,23,3.1,NA,32.3,NA,25.4,NA,NA,"",NA,0,1,0,0,1,0,3.5,3.9,89.7
"2816","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-18,"2010","10","18",291,27.2,24,26.4,24,1000.3,17,NA,0,8.2,24,3.8,24,7,15.4,30.9,NA,24.4,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.6,94.4
"2817","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-19,"2010","10","19",292,26.3,24,25.9,24,1002.5,20,NA,0,7.2,24,1.7,24,4,NA,27.1,"*",24.5,NA,NA,"",NA,0,1,0,0,0,0,3.3,3.4,97.1
"2818","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-20,"2010","10","20",293,28.3,24,26.2,24,1004.3,8,NA,0,8.5,24,1.2,24,3,NA,32.3,NA,26,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.8,89.5
"2819","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-21,"2010","10","21",294,27.8,24,26.6,24,1005.2,8,NA,0,7.4,24,1.4,24,6.2,NA,31.4,NA,25.6,NA,NA,"",NA,0,1,0,0,0,0,3.5,3.7,94.6
"2820","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-22,"2010","10","22",295,26.6,24,26.3,24,1006.9,8,NA,0,7.1,24,1.1,24,5.1,NA,30.1,NA,25,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.5,97.1
"2821","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-23,"2010","10","23",296,26.8,24,26.2,24,1007.9,8,NA,0,9,24,1.5,23,5.1,NA,31.2,NA,25,"*",NA,"",NA,0,1,0,0,1,0,3.4,3.5,97.1
"2822","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-24,"2010","10","24",297,27.8,24,26.6,24,1007.7,8,NA,0,7.9,24,1.7,24,5.1,NA,32,"*",25,"*",NA,"",NA,0,1,0,0,0,0,3.5,3.7,94.6
"2823","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-25,"2010","10","25",298,27.5,24,26.2,24,1007.6,7,NA,0,7.9,24,2,24,4.1,NA,32,"*",25,"*",NA,"",NA,0,1,0,0,1,0,3.4,3.7,91.9
"2824","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-26,"2010","10","26",299,28.1,24,26.4,24,NA,0,NA,0,7.4,24,1.7,24,4.1,NA,31,"*",26,"*",NA,"",NA,0,1,0,0,1,0,3.4,3.8,89.5
"2825","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-27,"2010","10","27",300,27.6,24,25.4,24,NA,0,NA,0,8.2,24,2,24,4.1,NA,31,"*",25,"*",NA,"",NA,0,1,0,0,0,0,3.2,3.7,86.5
"2826","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-28,"2010","10","28",301,28.5,23,24.8,23,NA,0,NA,0,9.2,23,1.5,23,4.1,NA,32,"*",26,"*",NA,"",NA,0,1,0,0,0,0,3.1,3.9,79.5
"2827","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-29,"2010","10","29",302,27.7,24,24.8,24,NA,0,NA,0,8.9,24,1.9,24,5.1,NA,31,"*",24.8,"*",NA,"",NA,0,1,0,0,0,0,3.1,3.7,83.8
"2828","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-30,"2010","10","30",303,28.2,24,24.2,24,1011.6,6,NA,0,9.7,24,2.7,24,6.2,NA,31,"*",25,"*",0,"I",NA,0,0,0,0,0,0,3,3.8,78.9
"2829","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-10-31,"2010","10","31",304,28.2,24,24.6,24,NA,0,NA,0,10,24,3.5,24,20.6,NA,32.6,"*",24.9,"*",NA,"",NA,0,1,0,0,0,0,3.1,3.8,81.6
"2830","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-11-01,"2010","11","01",305,25.9,24,25.3,24,NA,0,NA,0,8,23,1.7,24,3.1,NA,29,"*",24,"*",NA,"",NA,0,1,0,0,0,0,3.2,3.3,97
"2831","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-11-02,"2010","11","02",306,26.3,24,25.9,24,1010.7,4,NA,0,7.6,24,1.5,24,5.1,10.3,28,"*",24.6,"*",NA,"",NA,0,1,0,0,0,0,3.3,3.4,97.1
"2832","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-11-03,"2010","11","03",307,28.3,23,26.3,23,1011,5,NA,0,8.7,23,1.1,23,3.1,NA,32,"*",26,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.8,89.5
"2833","984290","99999","984290-99999","NINOY AQUINO INTL","RP",NA,"RPLL",14.509,121.02,22.9,11,19450331,20180812,2010-11-04,"2010","11","04",308,28.4,24,26.4,24,1008.8,5,NA,0,9,24,1.2,24,4.1,NA,32,NA,26,"*",NA,"",NA,0,1,0,0,0,0,3.4,3.9,87.2
