Latitude,Longitude,Elevation,Distance,Direction,Koppen
16.59,73.2,67,14.9610276144195,94.2423447663567,Am
17.4,75.54,479,242.488118842422,259.228308906989,BSh
17.21,76.51,458,338.170759996338,256.950859006577,BSh
17.27,78.28,545,276.811431631861,130.010258651848,BSh
17,79.15,227,189.068806863541,137.649133854026,BSh
17.33,80.38,111,151.430061499278,141.656813784094,Aw
17.43,83.14,3,12.9462420933058,340.877681041651,Aw
17.42,83.18,66,15.8125927765248,327.560490668909,Aw
16.23,73.21,36,22.6654552176061,81.5072357748693,Am
16.42,74.14,570,77.2928491736728,276.710701294447,Aw
16.51,74.36,549,100.222423435705,269.497844998878,Aw
16.49,75.43,594,204.287092079908,237.617999768837,BSh
16.12,77.21,400,322.501275935822,106.027972939655,BSh
16.33,79.33,106,124.225970038046,126.720616973434,BSh
16.32,80.48,24,52.2535513133851,168.188048568174,Aw
16.12,81.09,3,23.914206214651,49.3620070219045,Aw
16.57,82.14,8,7.78364486511898,180,Aw
15.29,73.49,60,36.775687596845,74.1657197403999,Am
15.23,73.49,52,39.1261553298151,64.7239373758561,Am
15.51,74.32,753,53.5856379634463,268.877815507969,Aw
15.51,74.37,747,58.9281644548109,231.543846559022,Aw
15.25,75.38,650,133.341682598251,233.825173826164,BSh
15.09,76.51,449,235.082105489563,247.141229537357,BSh
15.28,78.29,212,190.989782599579,95.7830475640826,BSh
15.48,78.04,281,220.743744633992,100.767914910488,BSh
15.3,80.05,12,5.36269455764534,89.9934031733625,Aw
14.47,74.08,4,26.6532940657495,62.6557064690687,Am
14.17,74.27,9,21.6871417095334,48.1810336393527,Am
14.14,76.26,733,181.443694066158,257.453272258331,BSh
14.41,77.37,350,297.145578709782,76.4657000778823,BSh
14.29,78.5,130,176.760146047217,90.8790784537467,BSh
14.27,79.59,20,59.2819301852024,91.0069872026888,Aw
13.32,78.3,701,213.926387924931,82.005920029149,Aw
13.4,79.35,105,100.410631471775,78.396189798821,Aw
13.09,79.32,87,104.014468614321,101.613289614507,Aw
13.04,80.15,6,19.6064346848782,142.5474823864,Aw
13,80.11,16,19.6943820001785,124.357845853183,Aw
12.55,74.53,102,43.4742084625712,67.3991808774229,Am
12.57,74.5,31,45.5030755781979,59.0852280715313,Am
12.25,75.44,1153,34.8244278616031,249.469068183324,Am
12.3,76.5,695,127.021818419469,243.030969699951,Aw
12.18,76.42,767,113.499877836036,247.028888959253,Aw
12.58,77.35,921,221.004075913081,234.467709382191,Aw
12.57,77.38,897,223.025098106102,235.192511667316,Aw
12.55,79.09,214,102.972204421325,116.187441921177,Aw
12.55,92.55,28,16.3189611863193,93.8907820674814,Am
11.07,72.44,4,36.7539477340359,230.580246519732,Am
11.15,75.47,5,34.699943691239,77.0074888997102,Am
11.5,75.2,18,42.08518689652,42.2595843233682,Am
11.24,76.44,2249,68.5382168338285,260.723441076431,Am
11,76.58,409,75.631560418986,247.587051124849,Am
11.02,77.03,399,118.639176719917,243.355339809057,Aw
11.39,78.1,278,181.559754326206,133.678669221226,Aw
11.44,78.58,127,130.939077444675,86.9601542476768,Aw
11.55,79.5,6,31.0093123657854,100.300577301515,Aw
11.46,79.46,12,35.1530391095603,82.699247412286,Aw
10.47,79.08,73,33.5309778997995,134.118932415207,Aw
11.4,92.43,79,21.7562446452199,72.1233354423225,Am
10.46,76.39,97,32.9386635748649,254.358100014801,Am
10.57,78.05,181,140.6285485216,121.89188724503,BSh
10.46,78.43,88,97.7264118951177,103.075189651809,Aw
10.55,79.5,7,23.3509345953575,180,Aw
10.46,79.51,9,13.3881375684761,184.686636892159,Aw
10.2,79.23,6,10.1580352938463,48.9382763163757,Aw
10.22,79.51,4,11.7385963830416,40.7224998573682,Aw
9.58,76.14,3,17.543075578923,89.9866860268661,Am
9.33,76.25,4,14.0586033873188,44.6074714083188,Am
9.57,76.16,3,15.3906380161393,85.8452191365184,Am
9.35,76.31,45,8.45086411308932,22.917896005835,Am
9.55,78.07,133,64.1106487441125,156.797030981654,Aw
9.5,78.05,131,60.0124349294381,152.774532188561,Aw
9.44,79.02,5,9.05279409080991,255.785785999914,As
9.16,79.18,11,11.9548830934169,21.5430571233882,As
10.35,92.33,5,23.3068842817094,24.9696067136956,Am
9.09,92.49,14,39.00441233877,68.2207030798676,Am
8.18,73.09,2,13.7457408565236,346.105163831563,Am
8.29,76.57,64,42.3123759860265,48.908309897666,Am
8.28,76.57,8,43.0513794969913,47.7929468431115,Am
8.32,76.52,7,44.6881034390576,56.7854207625859,Am
8.44,77.45,51,37.2182884882189,206.335929752063,Aw
8.05,77.3,37,10.0075433980104,0,Aw
7.59,93.32,26,34.5407910458718,3.65646059115443,Af
7.13,93.44,8,24.5026451551495,97.8110473817555,Af
9.48,80.04,15,11.3338464620353,168.837402009348,As
9.16,80.49,2,36.2805141107268,23.1422919851624,As
8.59,79.55,3,27.1989403480344,111.571430867262,As
8.35,81.15,7,14.4533334953165,32.1864889457291,As
8.2,80.25,89,47.3783907060509,267.340240682447,As
8.02,79.5,2,22.4650948032632,78.5667556250898,As
7.43,81.42,12,44.2289839421066,85.6486207848861,Af
7.1,79.53,8,36.4129506543655,89.979605700821,Af
6.54,79.52,7,47.2393503746449,79.121870489044,Af
6.49,79.53,5,47.5427261203987,72.2756896390347,Af
6.58,80.46,1880,53.7672122523742,260.504221636813,Af
6.07,81.08,20,33.2332144554402,59.861377934579,As
6.44,73.09,1,15.6064640494906,175.938966821237,Am
4.12,73.32,2,86.9333361811566,147.571458467938,Aw
1.53,73.3,2,88.2930701189088,174.217895741121,Aw
-0.41,73.09,2,23.3773924202889,177.273842382617,Aw
51.07,99.4,1583,1951.96119401745,125.653566306254,Dwc
50.26,100.09,1687,1860.25212613171,124.861384917628,ET
49.58,92.05,936,2122.33328115831,344.342917356231,BSk
49.39,94.24,1232,2182.65201039969,112.541538743976,Dwc
48.58,89.58,1730,2186.70705305642,347.630189932625,BSk
49.06,91.43,1591,2166.41363660035,345.37586911336,BSk
48.01,91.39,1406,2278.8545253315,346.126983053898,BSk
48.44,98.17,1723,1877.49369201542,116.106040745395,Dwc
49.37,102,1236,1691.22384310733,126.297240121025,Dwc
49.38,100.1,1288,1805.44419136815,122.404678723093,Dwc
49.23,102.42,949,1657.48822237215,126.803885400906,BSk
48.32,101.23,1510,1672.92389582314,121.446706530765,Dwc
48.48,103.33,1210,1554.27837819858,126.542006027745,Dwc
48.55,106.04,807,1406.49286650402,133.68830101354,Dwb
49.33,114.24,705,1079.06602878413,147.215153219564,BSk
48.04,114.3,756,958.885337349138,142.878923740965,BSk
46.07,91.38,1186,2284.04710111339,101.127426062484,BWk
47.45,96.51,1753,1947.54066306144,110.513750670004,BSk
46.5,98.05,2255,1801.39212842048,109.89510301439,BSk
46.24,96.15,2147,1930.96780698048,106.348323515288,BSk
47.27,101.28,1712,1611.68619799367,118.089303929551,Dwc
46.42,100.08,2117,1653.37595927905,112.935699093515,BSk
46.54,102.46,1675,1494.43163226055,117.880160691569,Dwc
46.08,100.41,1879,1615.40946428192,112.312317139315,BSk
46.16,102.47,1832,1474.4473560801,116.476153552734,BSk
47.56,106.59,1316,1301.69557055962,131.887756419568,BSk
47.18,107.29,1439,1234.2638188661,132.587966543942,BSk
46.27,108.13,1285,1118.89646372419,131.653717001292,BSk
47.47,112.07,926,1025.57255785079,131.737380578237,BSk
47.19,110.4,1029,1077.49005335727,143.481753901059,BSk
46.41,113.17,986,885.120127757288,130.526718980575,BWk
47.37,118.37,688,749.165421726819,161.599512989062,Dwb
48.52,115.35,911,959.792564658711,149.251935724285,BSk
45.27,103.54,1329,1356.55776860015,115.134990360348,BWk
45.46,106.17,1398,1186.25472597255,122.216712214653,BWk
44.25,105.19,1298,1190.83765305575,114.131269899473,BWk
45.44,112.22,1096,837.915764042061,144.750954393248,BWk
44.54,110.07,936,878.302146949774,130.439735735119,BWk
43.44,111.54,962,709.484781122566,130.232243765478,BWk
43.35,104.25,1470,1224.5737158193,109.509848896513,BWk
29.18,80.35,1865,1071.35029181698,225.804539001042,Cwa
28.36,81.37,720,955.152587945659,134.130743837884,Cwa
29.17,82.1,2300,973.806758889144,141.162994458526,Cwb
28.13,84,827,771.533645645614,147.505573304462,Cwa
27.31,83.27,109,741.675300174282,138.700936443599,Cwa
27.1,84.59,137,643.790124424927,146.698899349468,Cwa
27.42,85.22,1337,643.501074643371,153.353474666549,Cwa
27.49,86.43,3700,607.534723867729,164.349108943978,Cwa
27.18,86.3,1720,578.223236944846,162.147025984364,Cwa
27.21,87.4,1732,558.382059686673,173.428621835611,Cwa
26.59,87.21,1445,492.790043379913,170.249292639266,Cwa
26.29,87.16,72,460.879437635389,168.916378577798,Cwa
22.12,114.01,79,2.45091719382527,155.143060854127,Cwa
22.19,114.1,66,3.33584779933655,0,Cwa
22.18,114.1,62,4.11867083339773,89.9924496482561,Cwa
22.2,114.11,24,2.45060959494529,335.162362467152,Cwa
22.11,114.18,60,8.80664621531592,332.116345342187,Cwa
22.12,113.32,59,3.03143561162654,317.193855660859,Cwa
22.19,113.56,53,8.05129001984179,14.8109954046606,Cwa
22.28,113.59,35,2.45042448990297,204.832070784842,Cwa
22.32,114.09,13,2.45023897645246,24.8188992431688,Cwa
22.24,114.12,8,3.03024044135902,42.781723884448,Cwa
25.05,121.13,33,11.5734631609854,253.271114478796,Cfa
26.1,119.56,91,4.87545188536502,24.1726731950621,Cfa
25.02,121.31,9,20.9574127122488,31.8821925650539,Cfa
25.09,121.48,3,11.6889649136574,328.900090432732,Cfa
25.38,122.04,102,38.5330565171991,242.575088648706,Cfa
25.04,121.33,6,18.0126694052212,30.1847612884066,Cfa
25.04,121.14,45,12.2930964861378,259.602836433565,Cfa
23.59,121.36,19,15.313968508898,111.259668707477,Cfb
24.36,121.51,3,25.1356039150016,142.745855402061,Cfb
24.45,121.47,7,32.3386209597151,103.863275900595,Cfb
23.16,119.4,45,6.97784659479284,17.0311987658233,Aw
23.35,119.37,31,13.6828250508637,75.8634076524938,Aw
23.3,119.3,21,15.1463351339862,125.942638664923,Aw
24.26,118.22,9,12.0358923534642,317.670308882829,Cfa
24.56,121.18,141,40.4481435713292,315.68181726535,Cfa
22.35,120.21,9,27.1955751574593,19.8632917146892,Cwa
22.46,121.05,42,17.8006124354029,240.046136603091,Cwa
23,120.13,14,2.44810817294196,24.710799384424,Aw
22.57,120.12,19,15.410279379196,68.8249079739683,Cwa
22.38,120.17,29,25.9418500557561,30.9645549613902,Cwa
22.47,120.16,10,18.8781307638561,49.5885532320637,Cwa
23.28,120.23,25,11.3569578820268,305.99437406583,Aw
22.28,120.26,8,33.6108736170355,7.01843187885481,Cwa
23.3,120.27,28,13.9997901126357,288.549885091775,Aw
24.09,120.41,78,11.2202380002309,26.8743992977583,Cwa
22.41,120.28,24,19.0144773527026,6.19962339647691,Cwa
24.11,120.39,112,10.5372273424769,42.3665523519871,Cwa
21.56,120.5,13,53.0290054511813,44.4592795243177,Cwa
23.31,120.48,2406,34.8763993086674,275.555894350095,Aw
22.21,120.54,8,18.2214037569306,115.257908232359,Cwa
23.29,120.57,3850,44.2600410216663,277.301358002034,Cwb
24.49,120.56,8,12.3978871577784,170.5967537127,Cwa
24.5,120,27,58.6341107330945,127.267361511122,Cwa
22.42,120.29,29,17.8208231794505,3.30281792570645,Cwa
22,120.45,24,30.0999977422709,58.8094259310792,Cwa
22.48,121.11,37,24.2801792971978,242.784174254715,Cwa
23.06,121.22,37,12.0897564069415,137.358865018823,Cfa
22.02,121.33,325,18.077446755543,75.7247398529472,Cwa
24.02,121.37,16,25.7819565723628,99.8832708957667,Cfb
24.45,121.46,9,33.3222588236551,103.442169208119,Cfb
23.53,120.51,1015,36.59986572145,331.804050225511,Cwa
22.45,121.09,10,21.0246879965803,248.307399002979,Cwa
23.32,120.08,1,3.01944241687757,137.43238041505,Aw
24.52,121.14,241,41.2419264795671,324.033558770148,Cfa
24.16,120.37,5,9.39716928003288,76.2923068332233,Cwa
22.25,120.33,20,36.8236799053992,355.201831612533,Cwa
24.15,120.31,5,15.5789766651405,77.6051094552464,Cwa
20.4,116.43,6,271.125294232582,347.549411891312,Cfa
20.43,116.43,3,267.86886280492,347.395670674648,Cfa
10.23,114.22,5,31.1061140601877,57.5529514491068,Am
42.19,130.24,3,1.98793639995363,235.99596080318,Dwb
41.49,128.19,1386,123.150261591392,135.164217768178,Dwb
41.47,129.49,43,21.5666355751946,104.856430800721,Dwb
41.47,126.53,332,201.929923985985,144.681641478922,Dwb
41.24,128.1,714,111.567510008708,122.192363419006,Dwb
40.58,126.36,306,125.746497298398,215.836032666751,Dwb
40.49,128.09,1206,52.4335745747067,175.342228698127,Dwa
40.4,129.12,23,11.2475366308021,351.352792864692,Dfa
40.27,124.56,83,41.1893758764643,207.088416722311,Dwa
40.22,127.15,1081,62.1639492068469,135.519300807788,Dwb
40.06,124.23,7,14.6150216745163,155.899573892494,Dwa
39.59,125.15,99,2.80103753957781,113.379812473884,Dwa
40.1,126.15,155,73.9592064546488,228.792858016226,Dwa
39.56,127.33,38,18.3227804350545,52.5825289510778,Dwa
40.02,128.11,19,2.55465902050454,89.9903541753179,Dwa
39.37,125.39,27,2.80817418052759,66.6640775250414,Dwa
39.1,126.5,279,77.0367188765259,79.7479762659237,Dwa
39.11,127.26,36,15.8420014269024,60.5215098461677,Dwa
39.02,125.47,38,21.5975572710966,270.078699028845,Dwa
38.43,125.22,47,18.0736373449448,337.371089364878,Dwa
38.44,128.11,35,29.1820786837621,67.5055814021096,Dfb
38.31,125.46,52,33.8205779210603,226.422107998763,Dwa
38.3,126.32,100,48.9570740923954,182.055316470203,Dwa
38.12,124.53,5,11.5861758503911,78.8936079635858,Dwa
38.02,125.42,81,13.3433911973476,180,Dwa
37.58,126.34,70,4.44779706578207,180,Dwa
38.24,127.18,371,65.2334189423819,224.442063924625,Dwa
38.27,128.27,107,23.800842399891,81.8594608022255,Dfb
38.15,128.34,18,24.154094242218,46.2657450546749,Dfb
38.08,128.36,14,23.7058962923206,73.5738658533517,Dfb
38.05,127.49,135,77.1530662027073,250.896814038315,Dwa
37.41,128.45,843,58.6501996536807,66.3526486964724,Dwa
37.54,127.44,75,58.8369157005231,278.897078479849,Dwa
38.12,127.33,1182,67.5434263682049,240.610500793969,Dwa
37.58,124.4,171,37.2807205433173,53.2746147082521,Dwa
37.42,125.42,91,34.1798968516419,335.679145331248,Dwa
37.57,124.43,2,35.9113587745797,49.3458506134829,Dwa
37.53,127.43,75,58.1507921081334,280.107790911639,Dwa
37.45,128.54,27,49.5949293178875,67.4368151543566,Dwa
37.45,127.02,64,24.3007538716191,226.717547790938,Dwa
37.43,127.06,71,25.6677141013252,235.797439832609,Dwa
37.55,127.03,60,23.3637613062496,289.536304065392,Dwa
37.45,128.57,11,47.1601376944015,66.2209192819257,Dwa
38.28,128.28,107,22.8002552719464,84.3220245640642,Dfb
37.34,126.58,87,9.57338881756973,158.298344498838,Dwa
37.47,126.22,250,13.1390246559092,53.6355142452046,Dwa
37.01,126.03,46,10.3555888240448,14.8877376027789,Cwa
36.12,126.33,13,15.428824711659,81.6624538580052,Cfa
36.24,126.21,31,8.03767007351979,33.8809898243741,Cwa
37.45,128.4,1407,60.0728743621449,52.1860355179252,Dwa
37.33,126.48,19,7.98217316664833,167.18855596986,Dwa
37.31,126.59,12,6.16076822410895,154.47207039622,Dwa
37.26,127.07,20,22.5617855993349,281.445369531128,Dwa
37.29,126.38,70,4.86357736870514,226.70698097326,Dwa
37.31,126.59,73,6.16076822410895,154.47207039622,Dwa
37.2,127.57,150,57.767597950834,245.124285683951,Dwa
37.04,127.53,59,49.2894402635736,262.386316186433,Dwa
37.29,130.54,223,37.0037200002848,59.1707859756333,Dfb
37.27,126.5,629,1.11194926644623,180,Dwa
37.3,126.56,49,6.92558931708997,129.93986939314,Dwa
37.26,127.57,101,60.8756971902949,239.41824840669,Dwa
37.16,126.59,38,6.58901400964219,70.2532410821031,Dwa
37.15,127,24,18.9862498303359,185.369052372487,Dwa
37.21,126.55,406,2.87989912895921,67.2784459973714,Dwa
37.21,127.16,144,30.1487115545061,212.028269627255,Dwa
37.11,128.27,239,88.3266862491044,60.3325379306578,Dwa
37.05,127.02,12,8.55558568316451,204.537981153861,Dwa
37.06,128.54,792,72.0160065547487,51.6648325201564,Dwa
36.24,127.3,79,44.2871280180349,243.261780582827,Dwa
37.02,127.53,91,49.0443489018785,264.962284738978,Dwa
36.56,126.27,302,6.6350707070216,70.3960733661423,Cwa
36.58,127.02,16,35.8765635078841,330.266539108681,Dwa
36.42,127.3,66,56.2100249348382,224.719981513833,Dwa
36.46,126.28,21,5.3658574044777,89.9821721556302,Cwa
36.59,129.25,51,15.2193918191653,94.1391751157795,Dfb
36.38,127.26,60,50.5338425372751,225.359177198777,Dwa
37.26,127.38,43,47.1927792029169,228.841514195916,Dwa
36.2,127.23,63,36.6953972109343,245.007252382564,Dwa
36.18,127.24,78,36.6476268883643,248.759908296362,Dwa
36.38,128.21,108,104.862721655489,92.0840257507793,Cwa
36.13,128,249,102.723820676311,265.990365659637,Dwa
36.33,128.43,142,85.1030837286629,88.9699330979581,Cwa
36.02,129.23,6,13.4903634717116,89.9558949122699,Dfa
36.25,128.1,150,113.315038058263,259.620892712998,Cwa
35.59,129.25,20,19.0227436173138,93.2899540442625,Cfa
35.59,126.42,28,4.91989526825948,47.2982895769353,Cfa
35.53,127.07,29,37.1159154271877,271.835908990472,Dfa
35.54,126.37,9,10.9181688985486,324.583147625604,Cfa
35.54,128.39,35,49.1275802740003,154.804619879012,Cwa
35.51,128.35,75,47.578540413312,163.332646069487,Cwa
35.53,128.37,61,48.9375923093982,152.320810911987,Cwa
35.49,127.09,53,39.3137818500701,278.254863510513,Cfa
35.35,129.21,13,7.17545269489224,140.775039524556,Cfa
35.33,129.19,33,7.17408464666731,117.689068990609,Cfa
35.11,128.56,15,2.13226162450029,238.573621445948,Cwa
35.11,128.34,6,14.5973740124882,94.3227060994665,Cwa
35.08,126.55,72,8.48528632915585,285.219905552742,Cfa
35.09,128.42,2,7.36282272636284,81.2908384255797,Cwa
35.07,126.49,13,4.31036873955717,320.715150453478,Cfa
35.06,129.02,71,0,0,Cwa
35.05,128.05,8,10.0609859292575,219.337627724147,Cwa
34.5,128.26,40,13.3433911973469,0,Cwa
34.47,126.23,56,5.66829242860391,306.065508896873,Cfa
34.46,126.23,3,6.386475872602,314.156224437607,Cfa
34.5,127.37,18,0.916386510521314,89.9971679688312,Cwa
34.44,127.44,68,5.93531640760927,111.988135971238,Cwa
34.18,126.45,12,5.23402915918304,328.196671395899,Cfa
33.3,126.33,27,9.32268025005696,197.418162042453,Cfa
33.31,126.32,24,10.1788334100385,190.53154196575,Cfa
33.17,126.1,73,19.4225953690112,73.3116018750831,Cfa
33.12,126.16,27,17.1300873445469,49.4863971431677,Cfa
33.14,126.34,53,9.64310106808328,337.30272014023,Cfa
35.12,128.06,23,17.1864373035216,205.093205769352,Cwa
45.15,141.11,30,4.08163869282357,35.1757849644072,Dfb
42.04,139.27,36,14.0645523063816,61.6319208882135,Dfb
45.25,141.41,11,9.236792379218,248.868351832361,Dfb
44.56,142.35,8,39.4669851168544,59.3759236225056,Dfb
44.26,141.26,40,18.0733413082069,10.1234569812602,Dfb
44.22,141.42,13,19.6422360229729,103.003913081973,Dfb
44.35,142.58,15,40.7637214401022,51.0021674407557,Dfb
43.57,141.38,28,1.11194926644552,0,Dfb
43.46,142.22,116,64.7431555093188,266.335847722565,Dfb
44.01,144.17,43,2.64417066644972,294.878383743593,Dfb
43.11,141.01,26,8.7772759385447,27.5096755931446,Dfb
43.03,141.2,19,17.3759553595905,16.2594777096942,Dfb
43.13,141.47,51,17.9189785020067,288.14737787736,Dfb
42.55,143.13,43,25.7932709736732,112.731485103126,Dfb
42.59,144.24,37,40.4843385211018,328.457871577151,Dfb
43.2,145.35,26,3.29559792762628,132.429037590885,Dfb
42.48,140.14,38,16.5542200185435,97.6529430190906,Dfb
42.19,140.59,49,10.6351015090996,121.481525609925,Dfb
42.37,141.33,11,13.4794517997886,317.975863013178,Dfb
42.48,141.4,30,8.28850122495383,323.624134809804,Dfb
42.1,142.47,33,17.9621022540984,7.900237275942,Dfb
41.55,143.15,63,43.7531530338571,7.60427560838622,Dfb
41.52,140.08,12,11.2436610276891,171.470427269429,Cfa
42.06,140.34,27,16.6133530214811,36.525645809213,Dfb
41.49,140.45,36,9.22874791852253,276.956679461017,Cfa
41.49,141.11,36,10.8841930807685,275.906735864296,Cfb
41.45,140.43,299,9.33446621208375,306.586265575745,Cfa
42.54,140.45,179,2.45787101368791,270.01014157152,Dfb
42.49,141.41,27,7.98922421013703,314.123074395857,Dfb
44.21,143.22,16,21.1788087049517,26.7627507251802,Dfb
42.18,143.19,33,17.1175345806898,218.827354659184,Dfb
45.24,141.48,11,8.14069670998852,105.818249529055,Dfb
45.27,141.02,27,8.38875820352997,21.8811955417216,Dfb
43.22,140.28,117,6.58825403004777,47.5167508568911,Dfb
44.15,143.32,9,18.8538459367677,49.4898385395753,Dfb
43.4,142.27,211,68.6970767526493,272.147160598248,Dfb
43.48,142.22,118,64.9232235246735,264.376919699922,Dfb
43.07,141.23,11,12.4714074750195,11.2475450012021,Dfb
43.54,144.1,36,49.8424841153175,26.7308125585461,Dfb
43.34,144.58,70,38.5288490953646,143.813206393833,Dfb
41.46,140.49,36,13.2638444630869,289.642416219474,Cfa
43.02,144.12,98,6.60235857333938,132.330324756482,Dfb
42.44,143.13,152,20.5202336090971,122.74083319933,Dfb
42.54,143.1,84,27.7012152811566,108.622907483981,Dfb
39.04,141.43,37,25.2528281319726,127.985487987246,Cfa
39.02,141.5,265,19.2205594526061,133.915139588402,Cfa
40.33,141.28,49,34.4955520686169,47.298966671633,Dfa
41.14,141.08,10,4.75249772825009,339.378372215457,Cfb
41.14,141.09,10,5.10787671353162,330.558368633145,Cfb
38.45,140.19,113,53.4159490589137,307.286957192662,Cfa
40.44,140.42,201,35.6548967996842,251.958066864404,Cfa
39.37,140.13,96,10.9661828787369,300.49844409061,Cfa
39.26,141.08,93,62.8658804844396,114.910576892603,Cfa
38.25,140.22,108,63.0991526518046,109.351428593454,Cfa
37.14,140.26,375,56.4267233893213,118.056809286866,Cfa
38.14,140.55,10,31.8918311211896,106.088321656829,Cfa
38.08,140.56,5,29.8462439100404,94.1683330986116,Cfa
37.29,139.55,213,81.811087949532,304.100076676565,Dfa
37.43,138.49,634,8.02489609887088,97.9373205110229,Cfa
37.57,139.07,4,29.3440255024677,299.601137373287,Cfa
40.39,139.56,67,32.3481402456328,83.957816612681,Cfa
40.49,140.46,3,40.3871165616323,335.372807329574,Cfa
41.17,141.13,5,5.96335302936353,280.769526137931,Cfb
41.26,141.28,16,11.702315223764,89.9538365952121,Cfb
40.42,141.22,36,30.1018702940898,42.2936321268468,Dfa
40.41,141.24,36,29.851868901329,38.4637236309281,Dfa
40.32,141.32,28,32.9048428312689,41.8902635621595,Dfa
39.43,140.06,21,3.61118695890786,252.078901375281,Cfa
39.42,141.1,157,69.3317475886353,97.1177111087416,Cfa
39.39,141.58,47,28.0656692926206,101.324225787719,Cfa
38.54,139.51,4,8.93805786676201,185.590353180941,Cfa
38.49,139.47,22,4.236527476711,141.933995446095,Cfa
38.15,140.21,153,61.196722766025,99.1988515692658,Cfa
38.16,140.54,43,33.4019717161051,109.333674705839,Cfa
38.24,141.13,5,9.85963812893398,283.069608467087,Cfa
38.26,141.18,45,9.55590713136884,338.587937419308,Cfa
37.45,140.28,69,66.5064141308889,100.37292443125,Cfa
37.14,140.26,375,56.4267233893213,118.056809286866,Cfa
37.07,140.13,356,64.1051957808053,115.503248223281,Cfa
36.57,140.54,5,10.5675252339396,137.415602749898,Cfa
37.23,136.54,14,21.510165481111,55.2843455275678,Cfa
37.51,136.55,14,25.2750883335281,138.350646554014,Cfa
38.01,138.15,36,10.200066838397,109.055455460966,Cfa
37.55,139.03,7,27.6216401629372,307.222133789154,Cfa
36.33,136.39,28,10.3616987404776,15.0143586200683,Cfa
36.47,137.03,13,34.4818831147088,29.4058934745969,Dfa
36.42,137.12,17,36.6856406548446,14.0574414041488,Dfa
36.4,138.12,419,75.308724174035,336.369907569948,Cfa
37.06,138.15,18,11.9516351930898,318.126081253355,Cfa
36.33,139.52,140,78.0861616996945,162.492917366233,Cfa
36.03,136.14,17,11.2928078878375,287.216569251016,Cfa
36.09,137.15,561,72.5476102585751,4.93236327809581,Dfa
36.15,137.58,611,73.081597438012,333.963238474066,Dfb
36.03,138.07,762,109.646116063682,316.307724910362,Cfa
36.2,138.33,1004,103.038294533858,338.264751992637,Cfa
36.24,139.04,113,92.7164067108338,133.856512108643,Cfa
36.09,139.23,31,68.8612779404967,133.813777261809,Cfa
36.13,140.06,870,47.0161734882012,83.0554429258433,Cfa
36.14,140.12,28,41.5356202629555,83.7170852589813,Cfa
36.23,140.28,31,27.485420571646,101.581676013776,Cfa
35.39,136.04,12,27.1295096050045,340.538051133612,Cfa
35.24,136.46,17,32.3831227439501,128.094739653784,Cfa
35.23,136.52,42,27.5219482337449,133.316979066364,Cfa
35.15,136.56,17,19.1903492221775,121.380349079648,Cfa
35.1,136.58,56,14.0864111627936,129.126524471026,Cfa
35.31,137.5,484,59.3815956283434,172.932248833456,Cfa
35.4,138.33,274,44.3183321860562,130.611338535427,Cfa
35.21,138.44,3773,21.8205236005784,165.49895887471,Cfa
35.3,138.46,861,28.1395630965543,129.146900525801,Cfa
35.59,139.05,219,38.5386085574324,162.165073610956,Cfa
35.45,139.21,139,21.3014934163579,187.346630427755,Cfa
35.5,139.25,93,27.4309852518774,193.397012068977,Cfa
35.46,139.32,100,24.1419212502219,137.419372314884,Cfa
36.03,140.08,31,47.3484297342153,209.742645581935,Cfa
35.44,140.52,28,12.3754583941404,333.980509773674,Cfa
34.46,136.09,165,38.6843073499197,143.523940394637,Cfa
34.44,136.31,18,26.5489685253868,138.875080266932,Cfa
34.38,137.06,8,14.6832557830931,270.045174336001,Cfa
34.42,137.43,33,26.702496321009,358.037093255424,Cfa
34.36,138.13,47,28.9252041289619,1.81289354196736,Cfa
34.58,138.24,15,4.80977040763032,337.635170950372,Cfa
35.07,138.56,22,7.79394592130139,224.509776168402,Cfb
34.49,138.18,10,14.9122548992328,14.2086340367124,Cfa
35.42,139.24,98,18.604979783602,197.026243570684,Cfa
35.24,139.55,6,3.51666690725355,50.7648064381922,Cfa
35.41,139.46,36,12.7580267958167,163.469359950803,Cfa
34.04,136.12,27,9.47765585395928,76.4012236672891,Cfa
34.16,136.54,27,9.93253677964732,312.220958260281,Cfa
34.36,138.51,56,39.2713025442186,317.488829291177,Cfa
35.03,139.06,68,3.80825978285781,106.965267019768,Cfb
35.26,139.39,42,10.9308383040481,65.9577732472899,Cfa
35.33,139.47,8,4.30548451512797,140.777354747669,Cfa
35.44,139.55,31,16.2140037320507,196.251375204373,Cfa
34.59,139.52,7,17.7095651199889,313.72282657571,Cfa
35.09,140.19,13,12.2915770002141,254.290185695094,Cfa
34.46,139.23,191,7.80964451659915,124.697392228196,Cfb
34.22,139.15,10,14.812540470727,25.7146108049513,Cfa
34.07,139.31,37,21.2154151009885,92.9399616834247,Cfa
33.06,139.47,80,26.6773242643427,70.4479165000058,Cfa
35.27,139.27,65,8.246375179996,262.276558701731,Cfa
35.27,139.28,61,9.1467987122865,263.046320354487,Cfa
35.31,139.24,109,7.7826746032821,224.425353353337,Cfa
34.45,137.42,48,23.3509345953566,0,Cfa
35.36,140.06,19,13.2743250544638,326.91796084669,Cfa
35.4,139.32,44,19.7521484379772,124.208020284019,Cfa
34.56,136.35,52,20.6396978392098,57.3479700187281,Cfa
35.46,140.23,44,14.7521118136624,307.123128574955,Cfa
